Label,Title,Description
enhancement,เพิ่มหน้าจอCustomervisit,รบกวนช่วยดำเนินการเพิ่มหน้าจอCustomervisitสำหรับให้saleมากรอกข้อมูลการเยี่ยมหรือพบลูกค้าโดยมีรายละเอ
enhancement,Mobileการupdateข้อมูล,รบกวนช่วยแก้ไขการupdateข้อมูลของmobileด้วยค่ะเนื่องจากปัจจุบันมีการทำข้อมูลต่างๆบนwebbrowserโดยที่ไม
bug,หน้าRegisterปุ่มregisterไม่แสดง,รบกวนช่วยตรวจสอบที่หน้าจอRegisterกรณีtaskwaitingdataเมื่อsaleมาแก้ไขข้อมูลprojectและจำกดregisterอีกค
enhancement,หน้าAccountเพิ่มFieldชื่อย่อบริษัท,รบกวนช่วยดำเนินการเพิ่มFieldชื่อย่อบริษัทที่หน้าจอAccountให้ด้วยค่ะรายละเอียดเพิ่มเติมตามภาพด้านล่าง
bug,หน้าSellingProcessแสดงข้อมูลไม่ครบ,รบกวนช่วยแก้ไขหน้าSellingProcessในส่วนของแสดงข้อมูลWinLossCancelไม่ครบให้ด้วยค่ะหากเปิดBrowserเต็มหน
enhancement,หน้าReportแก้ไขการแสดงFieldเลขที่RegisterของSale,รบกวนช่วยดำเนินการแก้ไขการแสดงข้อมูลที่หน้าReportFieldเลขที่RegisterของSaleด้วยค่ะโดยมีเงื่อนไขดังนี
bug,ชื่อsaleไม่แสดง,รบกวนช่วยตรวจสอบที่หน้าRegisterและApproveกรณีชื่อSaleไม่แสดงที่columnsaleค่ะรายละเอียดตามภาพด้านล่าง
enhancement,เพิ่มlistของLevel,รบกวนช่วยดำเนินการเพิ่มเพิ่มlistของLevelดังนี้1ดาวรุ่ง2ทั่วไป
bug,แก้ไขกรณีSaleManagerไม่เห็นProjectที่เมนูReport,รบกวนช่วยแก้ไขกรณีSaleManagerไม่เห็นProjectของsaleที่หน้าReportTabTrackingReportค่ะSalesupichabuaSal
bug,เพิ่มเงื่อนไขการเห็นTaskของDirector,รบกวนช่วยเขียนเงื่อนไขดักกรณีflowที่มีSaleManagerSaleSupportและDirectorซึ่งDirectorจะเห็นTaskก็ต่อเม
bug,SaleSupportมองไม่เห็นTaskที่จะApprove,รบกวนช่วยตรวจสอบกรณีSaleSupportมองไม่เห็นTaskที่จะApproveที่เมนูApproveแต่ที่เมนูDashboardแสดงรายละเ
bug,SaleSupportเห็นTaskกรณีที่SaleManagerและSolutionManagerยังไม่ได้Approve,รบกวนช่วยแก้ไขกรณีflowการอนุมัติมีSaleManagerSolutionManagerและSaleSupportซึ่งSaleSupportจะเห็นTaskก
bug,Saleกรอกข้อมูลที่หน้าลูกค้าข้อมูลชื่อลูกค้าเบิ้ล,รบกวนช่วยแก้ไขกรณีSaleRegisterและกรอกข้อมูลที่หน้าจอลูกค้าในส่วนของข้อมูลเจ้าของโครงการผู้ออกแบบผู้ร
enhancement,MarketingReport,SQLsqlSELECTQProjectsNameQProjectsBudgetQProjectsFinalityQProjectsFinalityMessagetocharQProjectsRegi
enhancement,Keepprojectsdatawhenflowwaschanged,KeepallProjectScheduleandScheduleActivitydataRawData
enhancement,EditProjectAccountandContactafterapproved,SaleSupportneedtoaddoreditaccountandcontactofprojectisapprovedandthenapproveagainCreatenewpagetoadda
bug,SellingProcessTodoReportcannotviewProjectProcessDetail,BugWhenuserclickedonViewlinkbuttonwebresponsenothingCheckAngularRouteAttachment
bug,Accountwontsaveifthereissameaccountsinoneproject,BugIfaprojecthassameContactandAccountsoGlobalContactandAccountwaschosenbySaleSupportwontbesavedRawDa
bug,ProjectContactisnotsaved,BugIfthereisduplicatecustomerinaprojectContactwillbesavedonlyone
bug,SaleSupportApproveเลือกAccountแล้วกระทบAccountอื่น,
bug,กดเปลี่ยนวันที่ใส่SellingProcessส่วนของเสนอราคาดันขึ้นRecordใหม่แทนวันที่สีแดง,
bug,CopyของSaleSupportเวลาApproveเวลาเลือกแล้วมีปัญหาคือ1เลือกใส่ข้อมูลของทุกประเภทและ2ข้อมูลcontactไม่ขึ้น,1เลือกใส่ข้อมูลของทุกประเภท2ข้อมูลcontactไม่ขึ้นอยากให้updateข้อมูลที่SSSถูกต้องแล้วกลับไปหาSale
bug,RegisterCustomerErrorหลังจากเลือกลูกค้า,
bug,BasicProjectDetailssays500InternalServerError,
bug,RegisterDetailIncompletedata,BugInputConnectionfromRegisterCompetitionpagebuthasnodatashowinRegisterDetailPageInputLocationfromRe
bug,หน้าDetailเมื่อสั่งPrintจะมีข้อความทับกันในหัวกระดาษหลังจากแบ่งหน้า,
